engine_no,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_measurement_1,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_5,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_10,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,sensor_measurement_22,sensor_measurement_23
45,34,-0.0001,-0.0005,100.0,518.67,642.1,1592.79,1394.74,14.62,21.61,554.88,2388.04,9078.64,1.3,47.25,522.47,2387.95,8148.39,8.3669,0.03,391,2388,100.0,38.9,23.4692,,
45,35,0.0036,0.0001,100.0,518.67,642.21,1585.5,1400.39,14.62,21.61,553.55,2387.98,9074.8,1.3,47.23,522.22,2388.02,8153.12,8.4195,0.03,391,2388,100.0,39.04,23.5263,,
45,36,-0.0026,-0.0001,100.0,518.67,642.04,1585.16,1397.19,14.62,21.61,554.61,2388.0,9079.73,1.3,47.21,522.41,2388.03,8151.94,8.4203,0.03,389,2388,100.0,39.12,23.3833,,
45,37,0.0028,0.0004,100.0,518.67,641.71,1580.55,1403.56,14.62,21.61,554.06,2388.01,9066.42,1.3,47.12,522.26,2387.98,8155.47,8.3982,0.03,394,2388,100.0,38.93,23.3336,,
45,38,-0.0035,0.0003,100.0,518.67,642.21,1583.07,1401.91,14.62,21.61,554.7,2387.93,9074.13,1.3,47.21,522.53,2388.03,8152.47,8.4212,0.03,391,2388,100.0,38.96,23.4666,,
45,39,-0.0012,0.0004,100.0,518.67,641.98,1589.63,1392.69,14.62,21.61,554.23,2388.0,9074.44,1.3,47.18,522.39,2388.01,8152.8,8.4237,0.03,391,2388,100.0,38.99,23.4472,,
45,40,-0.0018,-0.0003,100.0,518.67,642.08,1581.91,1400.18,14.62,21.61,554.53,2388.03,9069.2,1.3,47.15,522.25,2387.92,8154.85,8.4236,0.03,391,2388,100.0,39.05,23.3772,,
45,41,0.0006,-0.0003,100.0,518.67,642.24,1586.62,1400.5,14.62,21.61,554.2,2387.97,9069.24,1.3,47.42,522.64,2387.97,8153.24,8.3765,0.03,391,2388,100.0,38.82,23.3982,,
45,42,-0.0022,-0.0002,100.0,518.67,642.32,1585.49,1396.96,14.62,21.61,553.89,2387.98,9069.85,1.3,47.13,522.65,2387.96,8152.29,8.3982,0.03,392,2388,100.0,38.9,23.4523,,
45,43,0.0028,0.0003,100.0,518.67,642.17,1587.28,1401.41,14.62,21.61,554.97,2387.92,9071.84,1.3,47.14,522.6,2387.96,8152.4,8.3868,0.03,392,2388,100.0,39.08,23.5111,,
45,44,-0.0001,-0.0001,100.0,518.67,642.07,1586.47,1394.7,14.62,21.61,553.98,2387.97,9074.08,1.3,47.09,522.27,2387.98,8145.36,8.4357,0.03,393,2388,100.0,38.85,23.3458,,
45,45,-0.0002,-0.0005,100.0,518.67,642.15,1595.0,1398.05,14.62,21.61,554.16,2388.03,9079.61,1.3,47.23,522.57,2387.96,8160.05,8.3932,0.03,392,2388,100.0,38.99,23.302,,
45,46,0.0013,-0.0005,100.0,518.67,643.17,1588.53,1401.57,14.62,21.61,554.66,2388.02,9062.84,1.3,47.31,521.68,2388.03,8152.05,8.4015,0.03,393,2388,100.0,38.92,23.4281,,
45,47,0.0072,0.0004,100.0,518.67,641.91,1581.36,1403.25,14.62,21.61,555.01,2387.99,9074.87,1.3,47.14,522.51,2388.0,8156.51,8.4099,0.03,391,2388,100.0,39.06,23.3755,,
45,48,0.0006,0.0003,100.0,518.67,642.02,1590.0,1392.41,14.62,21.61,554.45,2388.01,9069.51,1.3,47.26,521.92,2388.02,8151.33,8.393,0.03,391,2388,100.0,39.07,23.4273,,
45,49,-0.001,-0.0,100.0,518.67,642.18,1580.0,1403.24,14.62,21.61,553.76,2388.02,9062.9,1.3,47.24,522.28,2388.06,8149.36,8.4343,0.03,391,2388,100.0,38.91,23.4004,,
45,50,-0.0036,0.0001,100.0,518.67,641.62,1588.67,1404.79,14.62,21.61,554.23,2387.99,9072.56,1.3,47.47,522.37,2388.02,8155.53,8.3901,0.03,391,2388,100.0,38.94,23.4344,,
45,51,0.0004,0.0001,100.0,518.67,642.69,1582.0,1403.06,14.62,21.61,554.51,2388.04,9072.97,1.3,47.23,522.43,2387.98,8146.61,8.386,0.03,393,2388,100.0,38.9,23.3697,,
45,52,-0.0045,0.0004,100.0,518.67,642.68,1579.54,1394.36,14.62,21.61,554.97,2388.03,9074.14,1.3,47.37,522.51,2388.02,8154.23,8.4097,0.03,392,2388,100.0,39.07,23.3703,,
45,53,0.0032,0.0002,100.0,518.67,642.34,1586.75,1405.98,14.62,21.61,554.45,2388.01,9072.92,1.3,47.4,521.63,2387.96,8154.06,8.4051,0.03,391,2388,100.0,38.73,23.4671,,
45,54,-0.002,0.0004,100.0,518.67,642.62,1585.88,1395.67,14.62,21.61,554.98,2388.03,9079.19,1.3,47.3,522.57,2388.02,8153.55,8.3898,0.03,392,2388,100.0,39.0,23.4379,,
45,55,0.0007,0.0004,100.0,518.67,641.84,1584.92,1405.3,14.62,21.61,554.25,2387.97,9077.01,1.3,47.21,522.66,2388.07,8152.46,8.4216,0.03,392,2388,100.0,38.96,23.2986,,
45,56,0.0004,-0.0005,100.0,518.67,642.12,1586.36,1404.08,14.62,21.61,554.05,2388.01,9070.34,1.3,47.12,521.88,2387.99,8154.53,8.4091,0.03,392,2388,100.0,39.03,23.419,,
45,57,-0.0004,-0.0001,100.0,518.67,642.23,1590.47,1407.04,14.62,21.61,554.29,2388.0,9074.2,1.3,47.3,521.97,2387.98,8152.93,8.4117,0.03,391,2388,100.0,39.06,23.3349,,
45,58,-0.0002,-0.0002,100.0,518.67,642.46,1576.54,1406.97,14.62,21.61,553.94,2388.0,9065.63,1.3,47.31,521.87,2387.95,8149.03,8.4252,0.03,392,2388,100.0,39.1,23.4298,,
45,59,0.0002,0.0003,100.0,518.67,642.11,1584.14,1402.79,14.62,21.61,554.23,2388.04,9069.23,1.3,47.41,522.06,2388.0,8145.97,8.4057,0.03,392,2388,100.0,38.98,23.4285,,
45,60,0.0034,0.0005,100.0,518.67,642.43,1583.83,1401.7,14.62,21.61,554.56,2387.96,9071.75,1.3,47.28,521.72,2388.04,8152.56,8.4207,0.03,392,2388,100.0,38.93,23.4548,,
45,61,-0.0,-0.0005,100.0,518.67,641.93,1583.9,1397.41,14.62,21.61,554.28,2388.02,9072.21,1.3,47.42,522.11,2387.98,8151.77,8.3744,0.03,389,2388,100.0,38.96,23.3939,,
45,62,0.0014,0.0004,100.0,518.67,642.66,1591.98,1399.12,14.62,21.61,554.09,2388.04,9069.02,1.3,47.31,522.0,2388.0,8155.37,8.4062,0.03,391,2388,100.0,38.82,23.3384,,
45,63,-0.0003,0.0001,100.0,518.67,642.07,1584.08,1395.48,14.62,21.61,554.46,2387.97,9058.36,1.3,47.32,522.33,2388.01,8151.11,8.4038,0.03,390,2388,100.0,39.08,23.4599,,
45,64,0.0024,-0.0004,100.0,518.67,642.49,1589.82,1400.19,14.62,21.61,554.36,2388.0,9076.76,1.3,47.25,522.7,2388.02,8152.16,8.4047,0.03,393,2388,100.0,38.99,23.4297,,
45,65,0.0044,0.0002,100.0,518.67,642.39,1593.18,1407.63,14.62,21.61,553.17,2388.03,9074.89,1.3,47.11,521.91,2387.99,8153.75,8.4138,0.03,392,2388,100.0,39.07,23.4085,,
45,66,0.0015,-0.0003,100.0,518.67,641.96,1585.76,1396.07,14.62,21.61,554.12,2388.03,9078.16,1.3,47.29,521.51,2388.06,8158.91,8.3846,0.03,392,2388,100.0,38.94,23.4591,,
45,67,0.0038,-0.0,100.0,518.67,641.87,1585.9,1396.55,14.62,21.61,554.89,2388.0,9074.27,1.3,47.27,522.27,2388.0,8148.59,8.4191,0.03,391,2388,100.0,38.7,23.4329,,
45,68,-0.0048,-0.0,100.0,518.67,642.58,1583.13,1398.97,14.62,21.61,554.56,2388.04,9072.54,1.3,47.21,522.62,2388.02,8154.91,8.4287,0.03,394,2388,100.0,39.02,23.4152,,
45,69,-0.0019,-0.0003,100.0,518.67,642.62,1587.53,1395.54,14.62,21.61,554.43,2388.03,9068.4,1.3,47.31,522.0,2388.01,8156.75,8.3977,0.03,392,2388,100.0,39.01,23.4174,,
45,70,0.0021,0.0001,100.0,518.67,642.25,1574.14,1395.88,14.62,21.61,554.24,2388.02,9075.99,1.3,47.33,522.34,2388.05,8154.02,8.4105,0.03,393,2388,100.0,38.87,23.2702,,
45,71,-0.0012,0.0002,100.0,518.67,642.72,1584.31,1398.68,14.62,21.61,554.32,2388.03,9068.0,1.3,47.32,522.01,2388.02,8150.82,8.3965,0.03,391,2388,100.0,38.99,23.3141,,
45,72,-0.0003,0.0001,100.0,518.67,642.51,1588.4,1404.83,14.62,21.61,553.97,2388.01,9070.99,1.3,47.33,522.15,2387.99,8160.53,8.4344,0.03,394,2388,100.0,39.03,23.3482,,
45,73,-0.0023,0.0003,100.0,518.67,642.32,1579.67,1399.45,14.62,21.61,554.46,2388.02,9074.6,1.3,47.06,522.59,2388.01,8151.28,8.4361,0.03,390,2388,100.0,38.88,23.2875,,
45,74,0.0001,-0.0004,100.0,518.67,642.39,1587.38,1397.47,14.62,21.61,553.85,2388.0,9069.21,1.3,47.29,522.67,2388.01,8149.34,8.4031,0.03,392,2388,100.0,39.03,23.3897,,
45,75,-0.0033,-0.0,100.0,518.67,642.09,1582.95,1403.37,14.62,21.61,554.38,2388.02,9077.66,1.3,47.28,521.76,2388.04,8153.58,8.4202,0.03,393,2388,100.0,39.06,23.4048,,
45,76,-0.0026,0.0002,100.0,518.67,642.41,1585.34,1395.56,14.62,21.61,553.7,2388.0,9068.63,1.3,47.31,522.01,2388.02,8152.43,8.4309,0.03,392,2388,100.0,39.04,23.4298,,
45,77,-0.0037,-0.0001,100.0,518.67,642.98,1582.0,1407.11,14.62,21.61,553.99,2388.05,9076.65,1.3,47.27,522.1,2387.97,8155.54,8.4018,0.03,393,2388,100.0,38.9,23.2682,,
45,78,0.0023,-0.0005,100.0,518.67,642.05,1579.35,1395.71,14.62,21.61,554.51,2388.07,9074.31,1.3,47.33,522.03,2388.05,8153.43,8.3894,0.03,390,2388,100.0,38.87,23.4792,,
45,79,-0.0011,0.0003,100.0,518.67,642.3,1581.95,1399.75,14.62,21.61,554.33,2388.04,9073.85,1.3,47.35,521.95,2387.99,8155.67,8.4378,0.03,391,2388,100.0,38.9,23.3391,,
45,80,-0.0018,0.0002,100.0,518.67,642.6,1586.31,1399.13,14.62,21.61,553.95,2388.01,9077.19,1.3,47.22,522.34,2388.03,8150.75,8.4083,0.03,393,2388,100.0,38.93,23.3247,,
45,81,-0.0018,-0.0003,100.0,518.67,642.16,1582.74,1403.49,14.62,21.61,554.57,2388.07,9068.24,1.3,47.29,521.96,2388.06,8149.63,8.4589,0.03,392,2388,100.0,39.11,23.4124,,
45,82,-0.0028,0.0004,100.0,518.67,642.78,1592.09,1403.76,14.62,21.61,554.35,2388.01,9073.74,1.3,47.3,521.61,2388.05,8156.61,8.4025,0.03,392,2388,100.0,39.0,23.3066,,
45,83,0.0017,-0.0005,100.0,518.67,642.68,1579.5,1410.41,14.62,21.61,554.71,2388.02,9075.82,1.3,47.28,521.52,2388.04,8153.28,8.4292,0.03,392,2388,100.0,38.87,23.4168,,
45,84,-0.0022,-0.0003,100.0,518.67,642.02,1585.48,1397.54,14.62,21.6,553.65,2387.99,9072.28,1.3,47.49,522.13,2388.03,8156.15,8.4077,0.03,394,2388,100.0,38.93,23.4171,,
45,85,-0.0019,-0.0001,100.0,518.67,641.77,1584.73,1401.11,14.62,21.61,554.19,2388.0,9077.11,1.3,47.33,522.28,2388.08,8156.42,8.4018,0.03,392,2388,100.0,39.04,23.3316,,
45,86,0.0023,-0.0002,100.0,518.67,642.6,1587.16,1409.26,14.62,21.61,554.04,2387.96,9074.73,1.3,47.34,521.57,2388.03,8150.99,8.4299,0.03,393,2388,100.0,38.82,23.4274,,
45,87,0.0034,0.0002,100.0,518.67,642.13,1589.53,1402.91,14.62,21.61,553.54,2388.08,9077.44,1.3,47.18,522.16,2388.05,8156.88,8.4591,0.03,391,2388,100.0,38.94,23.388,,
45,88,-0.0035,-0.0002,100.0,518.67,642.32,1586.83,1403.07,14.62,21.61,554.07,2388.02,9079.46,1.3,47.29,521.12,2388.02,8159.28,8.412,0.03,392,2388,100.0,38.97,23.3189,,
45,89,-0.0001,-0.0003,100.0,518.67,642.41,1581.56,1400.39,14.62,21.61,553.74,2388.06,9071.17,1.3,47.31,521.91,2387.99,8155.7,8.4506,0.03,392,2388,100.0,38.99,23.4733,,
45,90,0.0013,0.0003,100.0,518.67,642.14,1587.53,1401.74,14.62,21.61,553.81,2388.02,9078.87,1.3,47.53,521.94,2388.04,8146.89,8.425,0.03,393,2388,100.0,38.86,23.3481,,
45,91,-0.0003,0.0001,100.0,518.67,642.37,1591.12,1407.44,14.62,21.61,553.99,2388.09,9081.26,1.3,47.6,522.21,2387.97,8156.38,8.4346,0.03,393,2388,100.0,38.82,23.3234,,
45,92,0.0003,0.0004,100.0,518.67,643.09,1585.68,1401.2,14.62,21.61,553.95,2388.05,9073.35,1.3,47.47,522.22,2388.03,8151.38,8.3917,0.03,391,2388,100.0,38.96,23.4011,,
45,93,-0.0015,-0.0001,100.0,518.67,642.03,1590.02,1404.11,14.62,21.61,554.4,2388.01,9078.34,1.3,47.32,521.53,2388.08,8155.76,8.4119,0.03,391,2388,100.0,38.87,23.3321,,
45,94,0.0015,-0.0004,100.0,518.67,641.78,1584.07,1405.0,14.62,21.61,553.66,2388.03,9076.52,1.3,47.29,521.94,2388.06,8156.59,8.4066,0.03,391,2388,100.0,38.89,23.4143,,
45,95,0.0016,-0.0004,100.0,518.67,642.14,1590.07,1408.11,14.62,21.61,553.85,2388.01,9078.37,1.3,47.4,522.03,2388.04,8152.62,8.4164,0.03,392,2388,100.0,38.88,23.3713,,
45,96,0.0009,0.0004,100.0,518.67,642.46,1585.39,1402.07,14.62,21.61,554.26,2388.03,9067.52,1.3,47.31,522.2,2388.02,8153.6,8.4238,0.03,394,2388,100.0,38.89,23.3677,,
45,97,0.0018,0.0002,100.0,518.67,642.84,1578.81,1416.06,14.62,21.61,554.15,2388.04,9069.26,1.3,47.46,521.8,2388.11,8156.48,8.434,0.03,395,2388,100.0,38.87,23.3329,,
45,98,-0.0007,0.0001,100.0,518.67,642.84,1591.81,1402.65,14.62,21.61,553.38,2387.99,9079.36,1.3,47.44,521.92,2388.03,8156.1,8.4396,0.03,392,2388,100.0,38.68,23.267,,
45,99,0.0025,-0.0,100.0,518.67,642.53,1591.41,1405.05,14.62,21.61,554.8,2388.07,9079.94,1.3,47.38,521.43,2388.04,8152.12,8.4595,0.03,394,2388,100.0,38.87,23.3479,,
45,100,-0.0015,0.0002,100.0,518.67,642.89,1591.7,1403.26,14.62,21.61,554.07,2388.06,9080.85,1.3,47.51,521.46,2387.97,8156.89,8.4319,0.03,395,2388,100.0,38.71,23.299,,
45,101,0.0008,-0.0002,100.0,518.67,642.58,1591.14,1408.92,14.62,21.61,553.9,2388.04,9071.98,1.3,47.5,521.37,2388.04,8161.11,8.4351,0.03,394,2388,100.0,38.84,23.278,,
45,102,-0.0004,-0.0004,100.0,518.67,642.73,1591.97,1407.72,14.62,21.61,553.63,2388.08,9080.86,1.3,47.44,521.93,2388.02,8155.51,8.4191,0.03,393,2388,100.0,39.0,23.3907,,
45,103,-0.003,-0.0002,100.0,518.67,642.01,1591.76,1398.91,14.62,21.61,553.36,2388.06,9076.11,1.3,47.45,522.3,2388.09,8147.46,8.3856,0.03,393,2388,100.0,38.88,23.2027,,
45,104,0.0009,0.0003,100.0,518.67,642.77,1590.06,1396.56,14.62,21.61,554.45,2388.02,9076.83,1.3,47.61,522.11,2388.1,8153.44,8.3956,0.03,393,2388,100.0,38.7,23.2286,,
45,105,-0.0052,0.0004,100.0,518.67,642.8,1592.17,1406.54,14.62,21.61,553.54,2388.09,9073.39,1.3,47.37,521.46,2388.06,8154.49,8.4226,0.03,393,2388,100.0,39.02,23.3241,,
45,106,-0.0004,-0.0001,100.0,518.67,642.48,1585.6,1409.05,14.62,21.61,553.53,2388.05,9081.04,1.3,47.48,521.22,2388.09,8159.22,8.4638,0.03,392,2388,100.0,38.73,23.1954,,
45,107,-0.0006,0.0002,100.0,518.67,642.6,1587.39,1397.23,14.62,21.61,553.58,2387.97,9075.56,1.3,47.38,521.67,2388.05,8156.4,8.4508,0.03,393,2388,100.0,38.89,23.2554,,
45,108,-0.0,0.0002,100.0,518.67,642.83,1596.88,1410.68,14.62,21.61,554.26,2388.05,9082.05,1.3,47.39,521.32,2388.04,8157.78,8.4465,0.03,392,2388,100.0,38.95,23.2815,,
45,109,-0.0004,-0.0003,100.0,518.67,642.63,1588.53,1405.34,14.62,21.61,553.92,2388.08,9082.27,1.3,47.35,521.66,2388.08,8157.53,8.4216,0.03,392,2388,100.0,38.83,23.2282,,
45,110,-0.0005,-0.0002,100.0,518.67,642.43,1592.76,1397.98,14.62,21.61,553.68,2388.1,9079.21,1.3,47.5,521.83,2388.04,8158.54,8.4521,0.03,394,2388,100.0,38.87,23.3524,,
45,111,-0.0032,-0.0004,100.0,518.67,642.73,1592.62,1405.0,14.62,21.61,553.83,2388.05,9081.13,1.3,47.42,521.23,2388.1,8152.87,8.3702,0.03,392,2388,100.0,38.82,23.2946,,
45,112,0.002,-0.0003,100.0,518.67,642.75,1589.28,1412.62,14.62,21.61,554.34,2388.07,9075.66,1.3,47.24,521.2,2388.03,8156.27,8.4468,0.03,393,2388,100.0,38.93,23.3373,,
45,113,-0.0021,0.0004,100.0,518.67,642.61,1596.68,1408.3,14.62,21.61,554.6,2388.11,9077.37,1.3,47.48,521.43,2388.08,8155.87,8.3983,0.03,393,2388,100.0,38.85,23.2184,,
45,114,-0.003,-0.0,100.0,518.67,642.77,1588.77,1415.25,14.62,21.61,553.98,2388.05,9081.62,1.3,47.54,521.37,2388.09,8163.4,8.4353,0.03,393,2388,100.0,38.62,23.2688,,
45,115,-0.0002,0.0,100.0,518.67,642.37,1591.74,1408.69,14.62,21.61,553.58,2388.07,9071.97,1.3,47.48,520.65,2388.04,8151.08,8.4043,0.03,392,2388,100.0,38.84,23.2171,,
45,116,-0.0016,0.0001,100.0,518.67,643.5,1590.02,1410.1,14.62,21.61,553.26,2388.08,9081.53,1.3,47.5,521.24,2388.08,8156.89,8.4404,0.03,395,2388,100.0,39.11,23.354,,
45,117,-0.0036,-0.0004,100.0,518.67,642.77,1593.86,1405.87,14.62,21.61,553.47,2388.1,9076.75,1.3,47.43,521.7,2388.06,8162.54,8.4499,0.03,394,2388,100.0,38.88,23.3067,,
45,118,0.0014,0.0001,100.0,518.67,642.34,1594.66,1411.91,14.62,21.61,552.67,2388.07,9077.11,1.3,47.6,520.97,2388.07,8159.07,8.4546,0.03,393,2388,100.0,38.59,23.2377,,
45,119,-0.0022,0.0002,100.0,518.67,642.7,1593.11,1409.28,14.62,21.61,553.29,2388.09,9075.14,1.3,47.6,521.34,2388.05,8154.04,8.3939,0.03,393,2388,100.0,38.64,23.3484,,
45,120,0.0029,-0.0002,100.0,518.67,642.61,1590.46,1411.55,14.62,21.61,552.47,2388.04,9077.02,1.3,47.45,521.48,2388.08,8158.59,8.4351,0.03,393,2388,100.0,38.8,23.2702,,
45,121,0.0012,-0.0,100.0,518.67,642.58,1585.67,1410.42,14.62,21.61,552.3,2388.07,9080.91,1.3,47.48,521.55,2388.07,8161.53,8.4685,0.03,393,2388,100.0,38.94,23.2883,,
45,122,0.0032,-0.0004,100.0,518.67,643.23,1594.62,1412.71,14.62,21.61,553.88,2388.09,9080.9,1.3,47.54,520.54,2388.07,8156.17,8.4408,0.03,394,2388,100.0,38.94,23.3446,,
